ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,프롬프트,문제번호
234,방재기사,2021,2,재난관리,14,재난 및 안전관리 기본법령상 안전점검의날과 방재의날을 바르게 나열한 것은?,text_only,O,"매월 4일, 매년 4월 25일","매월 4일, 매년 5월 25일","매월 25일, 매년 4월 25일","매월 25일, 매년 5월 25일",2,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,139,2,141,1,False,1,"문제: 재난 및 안전관리 기본법령상 안전점검의날과 방재의날을 바르게 나열한 것은?

선택지:
1. 매월 4일, 매년 4월 25일
2. 매월 4일, 매년 5월 25일
3. 매월 25일, 매년 4월 25일
4. 매월 25일, 매년 5월 25일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",234
235,방재기사,2019,5,방재시설,26,재해영향평가 등의 협의 실무지침 상 사면재해 저감방안의 기본방향으로 틀린 것은?,text_only,,"사업지구 내 설치예정인 인공사면, 옹벽 등이 안정성을 확보하였다고 하더라도 조정이 필요한 부분은 조정을 제안한다.","자연사면, 인공사면, 옹벽 등이 개발에 의해 변위에 문제가 우려되는 경우 개발로 인한 이들의 변형을 포함하는 안정성검토를 제안한다.","사면, 옹벽 및 축대 등의 배수처리 등에 대한 보완이 필요한 내용을 제안한다.",토사로 인한 피해 예방을 위하여 사방시설을 설치하도록 제안한다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,201,3,204,4,True,4,"문제: 재해영향평가 등의 협의 실무지침 상 사면재해 저감방안의 기본방향으로 틀린 것은?

선택지:
1. 사업지구 내 설치예정인 인공사면, 옹벽 등이 안정성을 확보하였다고 하더라도 조정이 필요한 부분은 조정을 제안한다.
2. 자연사면, 인공사면, 옹벽 등이 개발에 의해 변위에 문제가 우려되는 경우 개발로 인한 이들의 변형을 포함하는 안정성검토를 제안한다.
3. 사면, 옹벽 및 축대 등의 배수처리 등에 대한 보완이 필요한 내용을 제안한다.
4. 토사로 인한 피해 예방을 위하여 사방시설을 설치하도록 제안한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",235
236,방재기사,2019,5,재해분석,48,방재시설물의 특성에 대한 설명을 틀린 것은?,text_only,,기능성이란 방재시설물이 재해경감에 어떠한 기능과 역할을 담당하고 있는지를 분석·평가하는 것이다.,"안정성이란 재해로 인한 안전확보 여부 및 재해 재발방지 여부를 정성, 정량적으로 평가하는 것이다.",시공성이란 방재시설물에 최적화된 기획 설계 유지관리 등에 이르기 위한 시공능력을 평가하는 것이다.,"경제성이란 방재시설물의 붕괴 시 인명, 재산 등의 돌이킬 수 없는 피해가 따르므로 가능한 한 재해복구비용을 감소시킬 수 있는 정도를 평가하는 것이다.",4,google/gemma-3-27b,300,181,0,60.33,104.28,0.41,199,3,202,4,True,4,"문제: 방재시설물의 특성에 대한 설명을 틀린 것은?

선택지:
1. 기능성이란 방재시설물이 재해경감에 어떠한 기능과 역할을 담당하고 있는지를 분석·평가하는 것이다.
2. 안정성이란 재해로 인한 안전확보 여부 및 재해 재발방지 여부를 정성, 정량적으로 평가하는 것이다.
3. 시공성이란 방재시설물에 최적화된 기획 설계 유지관리 등에 이르기 위한 시공능력을 평가하는 것이다.
4. 경제성이란 방재시설물의 붕괴 시 인명, 재산 등의 돌이킬 수 없는 피해가 따르므로 가능한 한 재해복구비용을 감소시킬 수 있는 정도를 평가하는 것이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",236
237,방재기사,2021,2,재해대책,75,토사침식량 해석을 위한 RUSLE모형의 식에서 사용되지 않는 매개변수는?,text_only,,유사전달률,강우침식인자,토양침식인자,토양보전대책인자(무차원),1,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,102,3,105,1,True,1,"문제: 토사침식량 해석을 위한 RUSLE모형의 식에서 사용되지 않는 매개변수는?

선택지:
1. 유사전달률
2. 강우침식인자
3. 토양침식인자
4. 토양보전대책인자(무차원)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",237
238,방재기사,2020,3,방재시설,21,유역의 시점부 표고가 170m이고 종점부 표고가 110m이며 시점부에서 종점부까지의 거리가 1200m일 때 유역의 경사는 얼마인가?,text_only,,3%,5%,7%,9%,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,116,3,119,2,True,2,"문제: 유역의 시점부 표고가 170m이고 종점부 표고가 110m이며 시점부에서 종점부까지의 거리가 1200m일 때 유역의 경사는 얼마인가?

선택지:
1. 3%
2. 5%
3. 7%
4. 9%

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",238
239,방재기사,2020,3,재해대책,63,파랑분석을 위한 전산프로그램의 매개변수에 해당하지 않는것은?,text_only,,수평확산계수,해저마찰계수,조석 파랑장,파향,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,90,3,93,3,False,3,"문제: 파랑분석을 위한 전산프로그램의 매개변수에 해당하지 않는것은?

선택지:
1. 수평확산계수
2. 해저마찰계수
3. 조석 파랑장
4. 파향

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",239
240,방재기사,2019,5,재해대책,74,재해영향평가 등 협의제도 중 개발사업에서 재해영향평가의 협의기간으로 옳은 것은?,text_only,O,10일,15일,20일,45일,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,94,3,97,3,False,3,"문제: 재해영향평가 등 협의제도 중 개발사업에서 재해영향평가의 협의기간으로 옳은 것은?

선택지:
1. 10일
2. 15일
3. 20일
4. 45일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",240
241,방재기사,2021,3,방재사업,82,방재사업의 경제성 분석을 위한 지표의 설명으로 틀린 것은?,text_only,,내부수익율(IRR)은 사업 규모에 대한 정보가 반영되지 않는다.,순현재가치(NPV)는 경합하는 상간의 우선순위를 결정할 때 용이하다.,비용-편익비(B/C)는 투자자본의 효율성을 나타내므로 비율이 클수록 투자효과가 크다.,평균수익률(ARR)은 화폐의 시간가치를 무시한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.38,161,3,164,4,False,4,"문제: 방재사업의 경제성 분석을 위한 지표의 설명으로 틀린 것은?

선택지:
1. 내부수익율(IRR)은 사업 규모에 대한 정보가 반영되지 않는다.
2. 순현재가치(NPV)는 경합하는 상간의 우선순위를 결정할 때 용이하다.
3. 비용-편익비(B/C)는 투자자본의 효율성을 나타내므로 비율이 클수록 투자효과가 크다.
4. 평균수익률(ARR)은 화폐의 시간가치를 무시한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",241
242,방재기사,2021,3,재해분석,44,방재시설물의 경제성 평가방법에 대한 설명 중 틀린 것은?,text_only,,"편익, 비용분석의 평가기준으로는 순현가(NPV)만이 이용된다.","경제성 평가에서 비용은 직접비용, 간접비용, 유형비용 및 무형비용으로 구분할수 있다.","경제성 평가에서 편익은 직접편익과 간접편익, 유형편익, 무형편익으로 구분할수 있다.","편익의 측정방법으로는 시장가격에의한 평가방법, 대용가격에 의한 평가방법, 조사에 의한 평가방법으로 구분할 수 있다.",1,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,179,3,182,1,True,1,"문제: 방재시설물의 경제성 평가방법에 대한 설명 중 틀린 것은?

선택지:
1. 편익, 비용분석의 평가기준으로는 순현가(NPV)만이 이용된다.
2. 경제성 평가에서 비용은 직접비용, 간접비용, 유형비용 및 무형비용으로 구분할수 있다.
3. 경제성 평가에서 편익은 직접편익과 간접편익, 유형편익, 무형편익으로 구분할수 있다.
4. 편익의 측정방법으로는 시장가격에의한 평가방법, 대용가격에 의한 평가방법, 조사에 의한 평가방법으로 구분할 수 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",242
243,방재기사,2020,3,재해분석,59,지역별 방재성능목표 설정시 기후변화시나리오 분석 결과 미래 강우 증가율이 5%를 초과하는 것으로 예측되는 지방자치단체에서 할증률 상향 적용 여부를 검토후 결정할수 있도록 권고한 할증률이 아닌것은?,text_only,,기본 할증률 5% 적용,관심지역 할증률 8% 적용,주의지역 할증률 10% 적용,심각지역 할증률 15% 적용,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,153,3,156,1,False,1,"문제: 지역별 방재성능목표 설정시 기후변화시나리오 분석 결과 미래 강우 증가율이 5%를 초과하는 것으로 예측되는 지방자치단체에서 할증률 상향 적용 여부를 검토후 결정할수 있도록 권고한 할증률이 아닌것은?

선택지:
1. 기본 할증률 5% 적용
2. 관심지역 할증률 8% 적용
3. 주의지역 할증률 10% 적용
4. 심각지역 할증률 15% 적용

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",243
244,방재기사,2020,3,재해대책,75,"호안을 설치해야 하는 경우,소류력 또는 유속이외에 종합적으로 고려하여야할 사항이 아닌것은?",text_only,,경제성,시공성,환경성,신기술 적용성,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,90,3,93,4,True,4,"문제: 호안을 설치해야 하는 경우,소류력 또는 유속이외에 종합적으로 고려하여야할 사항이 아닌것은?

선택지:
1. 경제성
2. 시공성
3. 환경성
4. 신기술 적용성

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",244
245,방재기사,2020,3,방재시설,24,다음은 내수시설물 중 어떤 설계기준에 관한 설명인가?\n\n- 제방으로부터 이격거리\n- 펌프장 지반고\n- 배수용량\n- 토출량과 설치 시 수직작용 영향,text_only,,유수지,수문,배수펌프장,침전지,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,119,3,122,3,True,3,"문제: 다음은 내수시설물 중 어떤 설계기준에 관한 설명인가?\n\n- 제방으로부터 이격거리\n- 펌프장 지반고\n- 배수용량\n- 토출량과 설치 시 수직작용 영향

선택지:
1. 유수지
2. 수문
3. 배수펌프장
4. 침전지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",245
246,방재기사,2021,3,재난관리,10,긴급구조대응활동 및 현장지휘에 관한 규칙상 통제단의 운영기준으로 틀린 것은?,text_only,,대비단계에서는 긴급구조지휘대만 상시운영한다.,대응 1단계에서는 소규모 사고가 발생한 상황으로 긴급구조통제단은 운영할 수 없다.,대응 2단계에서는 시ㆍ도긴급구조통제단을 필요에 따라 부분 또는 전면적으로 운영한다.,대응 3단계에서는 둘 이상의 시ㆍ도에 걸쳐 재난 발생시 중앙통제단은 필요에 따라 부분 또는 전면적으로 운영한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,178,3,181,2,True,2,"문제: 긴급구조대응활동 및 현장지휘에 관한 규칙상 통제단의 운영기준으로 틀린 것은?

선택지:
1. 대비단계에서는 긴급구조지휘대만 상시운영한다.
2. 대응 1단계에서는 소규모 사고가 발생한 상황으로 긴급구조통제단은 운영할 수 없다.
3. 대응 2단계에서는 시ㆍ도긴급구조통제단을 필요에 따라 부분 또는 전면적으로 운영한다.
4. 대응 3단계에서는 둘 이상의 시ㆍ도에 걸쳐 재난 발생시 중앙통제단은 필요에 따라 부분 또는 전면적으로 운영한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",246
247,방재기사,2021,3,재난관리,9,자연재해대책법령상 수해내구성 강화를 위하여 수방기준을 제정하여야 하는 시설물이 아닌 것은?,text_only,O,도로법 시행령에 따른 교량,하천법에 따른 하천시설중 제방,하수도법에 따른 하수도중 개인하수처리시설,농어촌정비법에 따른 농업생산기반시설 중 저수지,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,132,3,135,3,True,3,"문제: 자연재해대책법령상 수해내구성 강화를 위하여 수방기준을 제정하여야 하는 시설물이 아닌 것은?

선택지:
1. 도로법 시행령에 따른 교량
2. 하천법에 따른 하천시설중 제방
3. 하수도법에 따른 하수도중 개인하수처리시설
4. 농어촌정비법에 따른 농업생산기반시설 중 저수지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",247
248,방재기사,2019,5,재해분석,52,방재성능 개선대책의 경제성 평가시 사업비 산정에 포함되지 않는 것은?,text_only,,토지보상비용,유지관리비용,폐기비용,서비스손실비용,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,90,3,93,4,True,4,"문제: 방재성능 개선대책의 경제성 평가시 사업비 산정에 포함되지 않는 것은?

선택지:
1. 토지보상비용
2. 유지관리비용
3. 폐기비용
4. 서비스손실비용

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",248
249,방재기사,2022,2,재해분석,55,방재성능향상을 위한 개선대책 수립에 관한 사항으로 틀린 것은?,text_only,,주민 호응도를 고려한다.,평가지수 높은 사업지구를 선정한다.,"소하천정비종합계획,하수도정비기본 계획등 관련 계획을 충분히반영한다.",구조적 개선대책 수립이 불가능한 지역은 방재교육 실시 등의 비구조적 대책을 수립한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,144,3,147,2,True,2,"문제: 방재성능향상을 위한 개선대책 수립에 관한 사항으로 틀린 것은?

선택지:
1. 주민 호응도를 고려한다.
2. 평가지수 높은 사업지구를 선정한다.
3. 소하천정비종합계획,하수도정비기본 계획등 관련 계획을 충분히반영한다.
4. 구조적 개선대책 수립이 불가능한 지역은 방재교육 실시 등의 비구조적 대책을 수립한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",249
250,방재기사,2022,2,재해분석,54,재해복구사업의 분석∙평가 시행지침상 재해복구사업의 분석∙평가에 관한 사항으로 틀린 것은?,text_only,,분석∙평가시 지역경제발전성평가를 수행하여야한다.,시∙군∙구청장은 복구사업관련자료를 활용하여 분석평가를 실시하여야 하며 업무대행은 불가하다.,분석평가결과의 적정성에 관한 사전검토 및 실무적인 자문을 위하여 시∙군 ∙구에 분석평가위원회를 둔다.,"시∙군∙구청장은 분석평가를 완료한 경우에는 30일 이내에 특별시장, 광역시장, 도지사, 특별자치도를 거쳐 행정안전부 장관에게 최종 평가결과를 제출하여야한다.",2,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,219,3,222,4,False,4,"문제: 재해복구사업의 분석∙평가 시행지침상 재해복구사업의 분석∙평가에 관한 사항으로 틀린 것은?

선택지:
1. 분석∙평가시 지역경제발전성평가를 수행하여야한다.
2. 시∙군∙구청장은 복구사업관련자료를 활용하여 분석평가를 실시하여야 하며 업무대행은 불가하다.
3. 분석평가결과의 적정성에 관한 사전검토 및 실무적인 자문을 위하여 시∙군 ∙구에 분석평가위원회를 둔다.
4. 시∙군∙구청장은 분석평가를 완료한 경우에는 30일 이내에 특별시장, 광역시장, 도지사, 특별자치도를 거쳐 행정안전부 장관에게 최종 평가결과를 제출하여야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",250
251,방재기사,2019,5,재해분석,57,"재해위험 개선지구 정비사업과 관련하여 시장, 군수, 구청장은 몇 년마다 정비계획의 타당성을 재검토하여 정비계획을 재정비해야하는가?",text_only,,3년,5년,7년,10년,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,111,3,114,2,True,2,"문제: 재해위험 개선지구 정비사업과 관련하여 시장, 군수, 구청장은 몇 년마다 정비계획의 타당성을 재검토하여 정비계획을 재정비해야하는가?

선택지:
1. 3년
2. 5년
3. 7년
4. 10년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",251
252,방재기사,2019,5,재해분석,55,지역별 통합방재성능평가의 내용으로 옳은 것은?,text_only,,지역별 재해에 대한 위험성과 취약성을 고려하여 평가하고 있다.,"재해취약요인은 지형적 요인에 관한 것으로 재해위험지구 산사태 위험면적, 수계밀도 불투수면적 비율, 급경사지 위험지구 등이 있다.",피해규모는 최근 30년간 재해등급별 평균피해액을 기준으로 한다.,"방재성능의 지표에는 하천재해, 내수재해, 사면재해, 해안재해 등이 있다.",1,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,179,3,182,1,True,1,"문제: 지역별 통합방재성능평가의 내용으로 옳은 것은?

선택지:
1. 지역별 재해에 대한 위험성과 취약성을 고려하여 평가하고 있다.
2. 재해취약요인은 지형적 요인에 관한 것으로 재해위험지구 산사태 위험면적, 수계밀도 불투수면적 비율, 급경사지 위험지구 등이 있다.
3. 피해규모는 최근 30년간 재해등급별 평균피해액을 기준으로 한다.
4. 방재성능의 지표에는 하천재해, 내수재해, 사면재해, 해안재해 등이 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",252
253,방재기사,2021,2,방재사업,87,우수유출 저감시설 중 침투통을 설치할수 있는 지역은?,text_only,,시공지역의 터파기 공사후 물이 5시간동안 0.18cm 이하로 침투되는 토양,"산사태 위험지역, 급경사지 등 우수침투에 의해 지반의 안정성에 문제가 발생할 우려가 있는 지역",지하건물의 밀집등으로 우수침투 시 주변지역의 건물에 누수 등 문제가 발생할 우려가 있는 지역,입도분포도에서 점토가 20%를 차지하는 지역,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,173,3,176,1,False,1,"문제: 우수유출 저감시설 중 침투통을 설치할수 있는 지역은?

선택지:
1. 시공지역의 터파기 공사후 물이 5시간동안 0.18cm 이하로 침투되는 토양
2. 산사태 위험지역, 급경사지 등 우수침투에 의해 지반의 안정성에 문제가 발생할 우려가 있는 지역
3. 지하건물의 밀집등으로 우수침투 시 주변지역의 건물에 누수 등 문제가 발생할 우려가 있는 지역
4. 입도분포도에서 점토가 20%를 차지하는 지역

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",253
254,방재기사,2020,3,방재사업,86,"본 바닥 흙을 굴착하여 8800m$^3$를 긴급으로 성토할 계획으로 5m$^3$를 적재할 수 있는 덤프트럭을 사용하면 운반소요 대수는 얼마인가? (단, 토량변화율 L=1.25, C=0.8이다.)",text_only,,1100대,2200대,3300대,4400대,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,152,3,155,3,False,3,"문제: 본 바닥 흙을 굴착하여 8800m$^3$를 긴급으로 성토할 계획으로 5m$^3$를 적재할 수 있는 덤프트럭을 사용하면 운반소요 대수는 얼마인가? (단, 토량변화율 L=1.25, C=0.8이다.)

선택지:
1. 1100대
2. 2200대
3. 3300대
4. 4400대

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",254
255,방재기사,2022,2,재난관리,15,재난 및 안전관리 기본법령상 국가안전관리 기본계획에 관한 사항으로 ( )알맞는 내용은?\n\n( )은(는) 대통령으로 정하는 바에 따라 국가의 재난 및 안전관리업무에 관한 기본계획의 수립지침을 작성하여재난이 발생하거나 발생할 우려가 있는 경우 관계 중앙행정기관의 장에게 통하하여야 한다.,text_only,O,국무총리,시∙도지사,행정안전부 장관,중앙행정기관의 장,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.38,163,3,166,3,False,3,"문제: 재난 및 안전관리 기본법령상 국가안전관리 기본계획에 관한 사항으로 ( )알맞는 내용은?\n\n( )은(는) 대통령으로 정하는 바에 따라 국가의 재난 및 안전관리업무에 관한 기본계획의 수립지침을 작성하여재난이 발생하거나 발생할 우려가 있는 경우 관계 중앙행정기관의 장에게 통하하여야 한다.

선택지:
1. 국무총리
2. 시∙도지사
3. 행정안전부 장관
4. 중앙행정기관의 장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",255
256,방재기사,2019,5,재해분석,49,재해복구사업 추진단계에 대한 평가자료에 관한 설명 중 틀린 것은?,text_only,,"연계성 : 재해복구사업을 추진하면서 업무추진 주체 간에 분담체제 및 업무협조가 효율적으로 진행되었는가를 나타내는 것으로, 복구담당부서의 인력 및 전문성이 있는 조직체계, 방재분야 관련전문가로 구성된 복구사업 자문위원회운영 등이라 할 수 있다.","합리성 : 전문가의견 수렴이 합리적인 절차에 따라 반영시행 하였는가를 나타내는 지표로써 전문가 자문회의 개최 횟수와 공청회 의견수렴정도, 인터넷 게시판 운영 등이 사업의 합리성을 평가할 수 있는 지표이다.","적정성평가 : 재해복구사업계획서와 일치되는 사업진행, 공기준수, 예산절감, 설계도서에 의한 사업진행 등 사업추진의 적정성 등이 평가지표이다.",환경성평가 : 자연 친화성에 대한 평가로 생태계보전 생태계복원 친환경공법적용 주변경관 및 환경을 고려한 복구계획 등이 주요평가지표이다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.47,313,2,315,3,False,3,"문제: 재해복구사업 추진단계에 대한 평가자료에 관한 설명 중 틀린 것은?

선택지:
1. 연계성 : 재해복구사업을 추진하면서 업무추진 주체 간에 분담체제 및 업무협조가 효율적으로 진행되었는가를 나타내는 것으로, 복구담당부서의 인력 및 전문성이 있는 조직체계, 방재분야 관련전문가로 구성된 복구사업 자문위원회운영 등이라 할 수 있다.
2. 합리성 : 전문가의견 수렴이 합리적인 절차에 따라 반영시행 하였는가를 나타내는 지표로써 전문가 자문회의 개최 횟수와 공청회 의견수렴정도, 인터넷 게시판 운영 등이 사업의 합리성을 평가할 수 있는 지표이다.
3. 적정성평가 : 재해복구사업계획서와 일치되는 사업진행, 공기준수, 예산절감, 설계도서에 의한 사업진행 등 사업추진의 적정성 등이 평가지표이다.
4. 환경성평가 : 자연 친화성에 대한 평가로 생태계보전 생태계복원 친환경공법적용 주변경관 및 환경을 고려한 복구계획 등이 주요평가지표이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",256
257,방재기사,2021,3,재해대책,73,소하천설계기준상 농경지 지역 소하천의 설계빈도는?,text_only,,10~20년,20~40년,30~80년,70~100년,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,98,3,101,3,True,3,"문제: 소하천설계기준상 농경지 지역 소하천의 설계빈도는?

선택지:
1. 10~20년
2. 20~40년
3. 30~80년
4. 70~100년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",257
258,방재기사,2021,2,재해분석,42,지역별 방재성능목표에서 공표하는 강우량 지속기간이 아닌 것은?,text_only,,1시간,2시간,3시간,4시간,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,83,3,86,4,True,4,"문제: 지역별 방재성능목표에서 공표하는 강우량 지속기간이 아닌 것은?

선택지:
1. 1시간
2. 2시간
3. 3시간
4. 4시간

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",258
259,방재기사,2021,3,방재사업,83,자연재해대책법령상 재해대장에 관한 설명중 틀린 것은?,text_only,O,재해대장은 피해시설물별로 작성·관리하여야 한다.,재해대장은 전자적방법으로 작성 및 관리를 할 수 없다.,재해대장 작성 시 응급조치 내용 피해복구에 따른 기대효과 등의 피해사항을 포함하여야 한다.,지방자치단체의 장과 관계행정기관의 장은 소관 시설·재산등에 관한 피해 상황등을 재해대장에 기록하여 보관하여야 한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,167,3,170,2,True,2,"문제: 자연재해대책법령상 재해대장에 관한 설명중 틀린 것은?

선택지:
1. 재해대장은 피해시설물별로 작성·관리하여야 한다.
2. 재해대장은 전자적방법으로 작성 및 관리를 할 수 없다.
3. 재해대장 작성 시 응급조치 내용 피해복구에 따른 기대효과 등의 피해사항을 포함하여야 한다.
4. 지방자치단체의 장과 관계행정기관의 장은 소관 시설·재산등에 관한 피해 상황등을 재해대장에 기록하여 보관하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",259
260,방재기사,2019,5,방재사업,82,자연재해대책법령상의 방재시설 중 행안부장관이 재난안전관리책임기관장의 유지관리를 평가해야하는 시설이 아닌 것은?,text_only,O,소하천시설 중 수문,하천시설 중 관측시설,어항시설 중 물양장,도로시설 중 공동구,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,114,3,117,3,True,3,"문제: 자연재해대책법령상의 방재시설 중 행안부장관이 재난안전관리책임기관장의 유지관리를 평가해야하는 시설이 아닌 것은?

선택지:
1. 소하천시설 중 수문
2. 하천시설 중 관측시설
3. 어항시설 중 물양장
4. 도로시설 중 공동구

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",260
261,방재기사,2020,3,재난관리,7,자연재해대책법령상 시·군 자연재해저감 종합계획의 수립주기는?,text_only,O,2년,4년,8년,10년,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,88,3,91,4,True,4,"문제: 자연재해대책법령상 시·군 자연재해저감 종합계획의 수립주기는?

선택지:
1. 2년
2. 4년
3. 8년
4. 10년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",261
262,방재기사,2019,5,방재사업,99,국가계약법령상 하자검사에 대한 내용으로 옳은 것은?,text_only,O,하자담보책임기간 중 연 2회 이상 정기적으로 하자검사를 실시한다.,하자담보책임기간이 만료되면 만료일부터 7일 이내 다로 최종검사를 받아야한다.,최종검사에서 발견된 하자는 하자보수완료확인서가 발급되기 전까지 계약자가 본인부담으로 보수해야한다.,계약자가 하자검사에 입회를 거부하였을 계약담당공무원은 일방적으로 하자검사를 할 수 없다.,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,173,2,175,1,True,1,"문제: 국가계약법령상 하자검사에 대한 내용으로 옳은 것은?

선택지:
1. 하자담보책임기간 중 연 2회 이상 정기적으로 하자검사를 실시한다.
2. 하자담보책임기간이 만료되면 만료일부터 7일 이내 다로 최종검사를 받아야한다.
3. 최종검사에서 발견된 하자는 하자보수완료확인서가 발급되기 전까지 계약자가 본인부담으로 보수해야한다.
4. 계약자가 하자검사에 입회를 거부하였을 계약담당공무원은 일방적으로 하자검사를 할 수 없다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",262
263,방재기사,2019,5,재해분석,42,"자연재해대책법령상 용어정의로 틀린 것은? (문제 오류로 실제 시험에서는 1, 3번이 정답처리 되었습니다. 여기서는 1번을 누르면 정답 처리 됩니다.)",text_only,O,재해복구사업이란 공공시설 사유실의 구분 없이 피해조사와 복구계획을 확정시행할 예정인 사업을 말한다.,"재해복구사업 분석평가란 통합방재성능을 향상시킬 수 있는 개선대책을 수립할 수 있도록 유기적이고 종합적으로 분석, 평가 하는 것을 말한다.",지역주민 쾌적성 평가란 재해복구사업으로 인하여 지역생산성향상 지역산업의 활성화 정도 등에 대한 평가를 말한다.,"재해저감성 평가란 복구전후의 재해저감효과를 정성, 정량적으로 분석하고 재해유발원인과 개선방안을 제시하는 평가를 말한다.",1,google/gemma-3-27b,300,181,0,60.33,104.28,0.45,260,3,263,1,True,1,"문제: 자연재해대책법령상 용어정의로 틀린 것은? (문제 오류로 실제 시험에서는 1, 3번이 정답처리 되었습니다. 여기서는 1번을 누르면 정답 처리 됩니다.)

선택지:
1. 재해복구사업이란 공공시설 사유실의 구분 없이 피해조사와 복구계획을 확정시행할 예정인 사업을 말한다.
2. 재해복구사업 분석평가란 통합방재성능을 향상시킬 수 있는 개선대책을 수립할 수 있도록 유기적이고 종합적으로 분석, 평가 하는 것을 말한다.
3. 지역주민 쾌적성 평가란 재해복구사업으로 인하여 지역생산성향상 지역산업의 활성화 정도 등에 대한 평가를 말한다.
4. 재해저감성 평가란 복구전후의 재해저감효과를 정성, 정량적으로 분석하고 재해유발원인과 개선방안을 제시하는 평가를 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",263
